User,Gender,Location,Date,Type,Label,Code,Platz,Etiqueta,Stamp,Flag
Usuario304,Female,Argentina,abril de 2016,Alone,5,304.0,islas marietas,Turismo de sol y playa|Aventura|ecoturismo,"['', '', 'sol', '', '', 'aventura', '']",cultural
Usuario305,Female,Argentina,marzo de 2013,Couple,5,305.0,islas marietas,Turismo de sol y playa|Aventura|ecoturismo,"['', '', 'sol', '', '', 'aventura', '']",aventura
Usuario306,Female,Argentina,agosto de 2016,Friends,4,306.0,islas marietas,Turismo de sol y playa|Aventura|ecoturismo,"['', '', 'sol', '', '', 'aventura', '']",cultural
Usuario307,Female,Argentina,febrero de 2017,Family,5,307.0,islas marietas,Turismo de sol y playa|Aventura|ecoturismo,"['', '', 'sol', '', '', 'aventura', '']",aventura
Usuario309,Female,Argentina,julio de 2015,Alone,3,309.0,islas marietas,Turismo de sol y playa|Aventura|ecoturismo,"['', '', 'sol', '', '', 'aventura', '']",diversion
Usuario310,Female,Argentina,enero de 2015,Family,5,310.0,islas marietas,Turismo de sol y playa|Aventura|ecoturismo,"['', '', 'sol', '', '', 'aventura', '']",diversion
Usuario312,Female,Argentina,septiembre de 2015,Family,5,312.0,islas marietas,Turismo de sol y playa|Aventura|ecoturismo,"['', '', 'sol', '', '', 'aventura', '']",diversion
Usuario314,Female,Argentina,marzo de 2016,Friends,5,314.0,islas marietas,Turismo de sol y playa|Aventura|ecoturismo,"['', '', 'sol', '', '', 'aventura', '']",diversion
Usuario315,Female,Argentina,febrero de 2015,Friends,5,315.0,islas marietas,Turismo de sol y playa|Aventura|ecoturismo,"['', '', 'sol', '', '', 'aventura', '']",diversion
Usuario316,Female,Argentina,septiembre de 2015,Couple,5,316.0,islas marietas,Turismo de sol y playa|Aventura|ecoturismo,"['', '', 'sol', '', '', 'aventura', '']",diversion
Usuario317,Female,Argentina,abril de 2016,Family,5,317.0,islas marietas,Turismo de sol y playa|Aventura|ecoturismo,"['', '', 'sol', '', '', 'aventura', '']",diversion
Usuario318,Female,Argentina,febrero de 2015,Family,3,318.0,islas marietas,Turismo de sol y playa|Aventura|ecoturismo,"['', '', 'sol', '', '', 'aventura', '']",diversion
Usuario319,Female,Argentina,febrero de 2015,Family,5,319.0,islas marietas,Turismo de sol y playa|Aventura|ecoturismo,"['', '', 'sol', '', '', 'aventura', '']",diversion
Usuario322,Male,Australia,noviembre de 2015,Friends,4,322.0,islas marietas,Turismo de sol y playa|Aventura|ecoturismo,"['', '', 'sol', '', '', 'aventura', '']",diversion
Usuario323,Male,Australia,julio de 2015,Couple,3,323.0,islas marietas,Turismo de sol y playa|Aventura|ecoturismo,"['', '', 'sol', '', '', 'aventura', '']",diversion
Usuario324,Male,Australia,enero de 2016,Friends,5,324.0,islas marietas,Turismo de sol y playa|Aventura|ecoturismo,"['', '', 'sol', '', '', 'aventura', '']",diversion
Usuario326,Female,Australia,octubre de 2015,Friends,4,326.0,islas marietas,Turismo de sol y playa|Aventura|ecoturismo,"['', '', 'sol', '', '', 'aventura', '']",diversion
Usuario327,Female,Australia,noviembre de 2016,Couple,3,327.0,islas marietas,Turismo de sol y playa|Aventura|ecoturismo,"['', '', 'sol', '', '', 'aventura', '']",diversion
Usuario328,Female,Australia,abril de 2017,Couple,5,328.0,islas marietas,Turismo de sol y playa|Aventura|ecoturismo,"['', '', 'sol', '', '', 'aventura', '']",diversion
Usuario329,Male,Brasil,marzo de 2014,Alone,5,329.0,islas marietas,Turismo de sol y playa|Aventura|ecoturismo,"['', '', 'sol', '', '', 'aventura', '']",diversion
Usuario330,Female,Brasil,febrero de 2017,Family,5,330.0,islas marietas,Turismo de sol y playa|Aventura|ecoturismo,"['', '', 'sol', '', '', 'aventura', '']",diversion
Usuario331,Male,Canada,diciembre de 2014,Family,3,331.0,islas marietas,Turismo de sol y playa|Aventura|ecoturismo,"['', '', 'sol', '', '', 'aventura', '']",diversion
Usuario332,Male,Canada,noviembre de 2016,Couple,4,332.0,islas marietas,Turismo de sol y playa|Aventura|ecoturismo,"['', '', 'sol', '', '', 'aventura', '']",diversion
Usuario335,Male,Canada,noviembre de 2014,Couple,3,335.0,islas marietas,Turismo de sol y playa|Aventura|ecoturismo,"['', '', 'sol', '', '', 'aventura', '']",diversion
Usuario336,Male,Canada,marzo de 2017,Family,5,336.0,islas marietas,Turismo de sol y playa|Aventura|ecoturismo,"['', '', 'sol', '', '', 'aventura', '']",diversion
Usuario339,Male,Canada,noviembre de 2015,Family,3,339.0,islas marietas,Turismo de sol y playa|Aventura|ecoturismo,"['', '', 'sol', '', '', 'aventura', '']",diversion
Usuario342,Male,Canada,noviembre de 2016,Alone,5,342.0,islas marietas,Turismo de sol y playa|Aventura|ecoturismo,"['', '', 'sol', '', '', 'aventura', '']",diversion
Usuario343,Male,Canada,junio de 2013,Couple,5,343.0,islas marietas,Turismo de sol y playa|Aventura|ecoturismo,"['', '', 'sol', '', '', 'aventura', '']",diversion
Usuario344,Male,Canada,abril de 2016,Family,5,344.0,islas marietas,Turismo de sol y playa|Aventura|ecoturismo,"['', '', 'sol', '', '', 'aventura', '']",diversion
Usuario346,Male,Canada,enero de 2015,Family,4,346.0,islas marietas,Turismo de sol y playa|Aventura|ecoturismo,"['', '', 'sol', '', '', 'aventura', '']",diversion
Usuario347,Male,Canada,abril de 2016,Alone,5,347.0,islas marietas,Turismo de sol y playa|Aventura|ecoturismo,"['', '', 'sol', '', '', 'aventura', '']",diversion
Usuario349,Male,Canada,febrero de 2015,Friends,3,349.0,islas marietas,Turismo de sol y playa|Aventura|ecoturismo,"['', '', 'sol', '', '', 'aventura', '']",diversion
Usuario350,Male,Canada,enero de 2015,Alone,5,350.0,islas marietas,Turismo de sol y playa|Aventura|ecoturismo,"['', '', 'sol', '', '', 'aventura', '']",diversion
Usuario351,Male,Canada,julio de 2016,Family,3,351.0,islas marietas,Turismo de sol y playa|Aventura|ecoturismo,"['', '', 'sol', '', '', 'aventura', '']",diversion
Usuario352,Male,Canada,junio de 2015,Couple,3,352.0,islas marietas,Turismo de sol y playa|Aventura|ecoturismo,"['', '', 'sol', '', '', 'aventura', '']",diversion
Usuario353,Male,Canada,febrero de 2016,Couple,4,353.0,islas marietas,Turismo de sol y playa|Aventura|ecoturismo,"['', '', 'sol', '', '', 'aventura', '']",diversion
Usuario355,Male,Canada,marzo de 2015,Couple,3,355.0,islas marietas,Turismo de sol y playa|Aventura|ecoturismo,"['', '', 'sol', '', '', 'aventura', '']",diversion
Usuario356,Male,Canada,febrero de 2016,Family,3,356.0,islas marietas,Turismo de sol y playa|Aventura|ecoturismo,"['', '', 'sol', '', '', 'aventura', '']",diversion
Usuario357,Male,Canada,diciembre de 2014,Couple,4,357.0,islas marietas,Turismo de sol y playa|Aventura|ecoturismo,"['', '', 'sol', '', '', 'aventura', '']",diversion
Usuario358,Male,Canada,febrero de 2017,Alone,5,358.0,islas marietas,Turismo de sol y playa|Aventura|ecoturismo,"['', '', 'sol', '', '', 'aventura', '']",diversion
Usuario360,Male,Canada,febrero de 2016,Couple,4,360.0,islas marietas,Turismo de sol y playa|Aventura|ecoturismo,"['', '', 'sol', '', '', 'aventura', '']",diversion
Usuario361,Male,Canada,marzo de 2015,Family,4,361.0,islas marietas,Turismo de sol y playa|Aventura|ecoturismo,"['', '', 'sol', '', '', 'aventura', '']",diversion
Usuario362,Male,Canada,febrero de 2014,Friends,3,362.0,islas marietas,Turismo de sol y playa|Aventura|ecoturismo,"['', '', 'sol', '', '', 'aventura', '']",diversion
Usuario363,Male,Canada,marzo de 2015,Couple,4,363.0,islas marietas,Turismo de sol y playa|Aventura|ecoturismo,"['', '', 'sol', '', '', 'aventura', '']",diversion
Usuario364,Male,Canada,abril de 2015,Couple,2,364.0,islas marietas,Turismo de sol y playa|Aventura|ecoturismo,"['', '', 'sol', '', '', 'aventura', '']",diversion
Usuario366,Male,Canada,febrero de 2015,Family,3,366.0,islas marietas,Turismo de sol y playa|Aventura|ecoturismo,"['', '', 'sol', '', '', 'aventura', '']",sol
Usuario367,Male,Canada,febrero de 2015,Friends,5,367.0,islas marietas,Turismo de sol y playa|Aventura|ecoturismo,"['', '', 'sol', '', '', 'aventura', '']",sol
Usuario368,Male,Canada,abril de 2015,Couple,5,368.0,islas marietas,Turismo de sol y playa|Aventura|ecoturismo,"['', '', 'sol', '', '', 'aventura', '']",sol
Usuario369,Male,Canada,marzo de 2016,Family,4,369.0,islas marietas,Turismo de sol y playa|Aventura|ecoturismo,"['', '', 'sol', '', '', 'aventura', '']",sol
Usuario371,Male,Canada,abril de 2017,Family,4,371.0,islas marietas,Turismo de sol y playa|Aventura|ecoturismo,"['', '', 'sol', '', '', 'aventura', '']",sol
Usuario372,Male,Canada,abril de 2015,Friends,4,372.0,islas marietas,Turismo de sol y playa|Aventura|ecoturismo,"['', '', 'sol', '', '', 'aventura', '']",sol
Usuario373,Male,Canada,marzo de 2015,Family,4,373.0,islas marietas,Turismo de sol y playa|Aventura|ecoturismo,"['', '', 'sol', '', '', 'aventura', '']",sol
Usuario375,Male,Canada,marzo de 2013,Friends,4,375.0,islas marietas,Turismo de sol y playa|Aventura|ecoturismo,"['', '', 'sol', '', '', 'aventura', '']",sol
Usuario377,Female,Canada,julio de 2015,Couple,4,377.0,islas marietas,Turismo de sol y playa|Aventura|ecoturismo,"['', '', 'sol', '', '', 'aventura', '']",sol
Usuario378,Female,Canada,febrero de 2015,Friends,4,378.0,islas marietas,Turismo de sol y playa|Aventura|ecoturismo,"['', '', 'sol', '', '', 'aventura', '']",sol
Usuario379,Female,Canada,abril de 2015,Friends,5,379.0,islas marietas,Turismo de sol y playa|Aventura|ecoturismo,"['', '', 'sol', '', '', 'aventura', '']",sol
Usuario380,Female,Canada,febrero de 2014,Family,2,380.0,islas marietas,Turismo de sol y playa|Aventura|ecoturismo,"['', '', 'sol', '', '', 'aventura', '']",sol
Usuario381,Female,Canada,noviembre de 2015,Family,4,381.0,islas marietas,Turismo de sol y playa|Aventura|ecoturismo,"['', '', 'sol', '', '', 'aventura', '']",sol
Usuario383,Female,Canada,agosto de 2014,Family,5,383.0,islas marietas,Turismo de sol y playa|Aventura|ecoturismo,"['', '', 'sol', '', '', 'aventura', '']",sol
Usuario384,Female,Canada,febrero de 2015,Family,4,384.0,islas marietas,Turismo de sol y playa|Aventura|ecoturismo,"['', '', 'sol', '', '', 'aventura', '']",sol
Usuario385,Female,Canada,septiembre de 2014,Couple,5,385.0,islas marietas,Turismo de sol y playa|Aventura|ecoturismo,"['', '', 'sol', '', '', 'aventura', '']",sol
Usuario386,Female,Canada,julio de 2015,Family,4,386.0,islas marietas,Turismo de sol y playa|Aventura|ecoturismo,"['', '', 'sol', '', '', 'aventura', '']",sol
Usuario387,Female,Canada,julio de 2015,Couple,4,387.0,islas marietas,Turismo de sol y playa|Aventura|ecoturismo,"['', '', 'sol', '', '', 'aventura', '']",sol
Usuario393,Female,Canada,abril de 2017,Couple,2,393.0,islas marietas,Turismo de sol y playa|Aventura|ecoturismo,"['', '', 'sol', '', '', 'aventura', '']",sol
Usuario394,Female,Canada,febrero de 2015,Friends,5,394.0,islas marietas,Turismo de sol y playa|Aventura|ecoturismo,"['', '', 'sol', '', '', 'aventura', '']",sol
Usuario395,Female,Canada,febrero de 2015,Couple,4,395.0,islas marietas,Turismo de sol y playa|Aventura|ecoturismo,"['', '', 'sol', '', '', 'aventura', '']",sol
Usuario396,Female,Canada,septiembre de 2013,Couple,2,396.0,islas marietas,Turismo de sol y playa|Aventura|ecoturismo,"['', '', 'sol', '', '', 'aventura', '']",sol
Usuario397,Female,Canada,febrero de 2017,Couple,3,397.0,islas marietas,Turismo de sol y playa|Aventura|ecoturismo,"['', '', 'sol', '', '', 'aventura', '']",sol
Usuario398,Female,Canada,marzo de 2016,Friends,5,398.0,islas marietas,Turismo de sol y playa|Aventura|ecoturismo,"['', '', 'sol', '', '', 'aventura', '']",sol
Usuario399,Female,Canada,abril de 2017,Family,3,399.0,islas marietas,Turismo de sol y playa|Aventura|ecoturismo,"['', '', 'sol', '', '', 'aventura', '']",sol
Usuario400,Female,Canada,febrero de 2015,Couple,3,400.0,islas marietas,Turismo de sol y playa|Aventura|ecoturismo,"['', '', 'sol', '', '', 'aventura', '']",sol
Usuario401,Female,Canada,marzo de 2015,Family,3,401.0,islas marietas,Turismo de sol y playa|Aventura|ecoturismo,"['', '', 'sol', '', '', 'aventura', '']",sol
Usuario403,Female,Canada,agosto de 2016,Friends,5,403.0,islas marietas,Turismo de sol y playa|Aventura|ecoturismo,"['', '', 'sol', '', '', 'aventura', '']",sol
Usuario404,Female,Canada,enero de 2015,Friends,3,404.0,islas marietas,Turismo de sol y playa|Aventura|ecoturismo,"['', '', 'sol', '', '', 'aventura', '']",sol
Usuario406,Female,Canada,febrero de 2016,Friends,5,406.0,islas marietas,Turismo de sol y playa|Aventura|ecoturismo,"['', '', 'sol', '', '', 'aventura', '']",sol
Usuario407,Female,Canada,diciembre de 2013,Couple,3,407.0,islas marietas,Turismo de sol y playa|Aventura|ecoturismo,"['', '', 'sol', '', '', 'aventura', '']",sol
Usuario408,Female,Canada,noviembre de 2013,Couple,1,408.0,islas marietas,Turismo de sol y playa|Aventura|ecoturismo,"['', '', 'sol', '', '', 'aventura', '']",sol
Usuario409,Female,Canada,abril de 2013,Friends,4,409.0,islas marietas,Turismo de sol y playa|Aventura|ecoturismo,"['', '', 'sol', '', '', 'aventura', '']",sol
Usuario410,Female,Canada,diciembre de 2015,Friends,4,410.0,islas marietas,Turismo de sol y playa|Aventura|ecoturismo,"['', '', 'sol', '', '', 'aventura', '']",sol
Usuario411,Female,Canada,enero de 2016,Friends,3,411.0,islas marietas,Turismo de sol y playa|Aventura|ecoturismo,"['', '', 'sol', '', '', 'aventura', '']",sol
Usuario412,Female,Canada,noviembre de 2015,Friends,4,412.0,islas marietas,Turismo de sol y playa|Aventura|ecoturismo,"['', '', 'sol', '', '', 'aventura', '']",sol
Usuario413,Female,Canada,febrero de 2016,Friends,4,413.0,islas marietas,Turismo de sol y playa|Aventura|ecoturismo,"['', '', 'sol', '', '', 'aventura', '']",sol
Usuario414,Female,Canada,abril de 2014,Family,3,414.0,islas marietas,Turismo de sol y playa|Aventura|ecoturismo,"['', '', 'sol', '', '', 'aventura', '']",aventura
Usuario415,Female,Canada,marzo de 2015,Friends,5,415.0,islas marietas,Turismo de sol y playa|Aventura|ecoturismo,"['', '', 'sol', '', '', 'aventura', '']",sol
Usuario417,Female,Canada,noviembre de 2015,Couple,4,417.0,islas marietas,Turismo de sol y playa|Aventura|ecoturismo,"['', '', 'sol', '', '', 'aventura', '']",aventura
Usuario418,Female,Canada,diciembre de 2016,Couple,4,418.0,islas marietas,Turismo de sol y playa|Aventura|ecoturismo,"['', '', 'sol', '', '', 'aventura', '']",sol
Usuario419,Female,Canada,noviembre de 2015,Friends,4,419.0,islas marietas,Turismo de sol y playa|Aventura|ecoturismo,"['', '', 'sol', '', '', 'aventura', '']",aventura
Usuario421,Female,Canada,febrero de 2017,Family,4,421.0,islas marietas,Turismo de sol y playa|Aventura|ecoturismo,"['', '', 'sol', '', '', 'aventura', '']",sol
Usuario422,Female,Canada,marzo de 2015,Family,1,422.0,islas marietas,Turismo de sol y playa|Aventura|ecoturismo,"['', '', 'sol', '', '', 'aventura', '']",aventura
Usuario423,Female,Canada,octubre de 2014,Friends,2,423.0,islas marietas,Turismo de sol y playa|Aventura|ecoturismo,"['', '', 'sol', '', '', 'aventura', '']",sol
Usuario426,Female,Canada,febrero de 2016,Couple,4,426.0,islas marietas,Turismo de sol y playa|Aventura|ecoturismo,"['', '', 'sol', '', '', 'aventura', '']",aventura
Usuario427,Female,Canada,noviembre de 2015,Couple,4,427.0,islas marietas,Turismo de sol y playa|Aventura|ecoturismo,"['', '', 'sol', '', '', 'aventura', '']",sol
Usuario430,Female,Canada,abril de 2016,Friends,4,430.0,islas marietas,Turismo de sol y playa|Aventura|ecoturismo,"['', '', 'sol', '', '', 'aventura', '']",aventura
Usuario431,Female,Canada,febrero de 2017,Couple,3,431.0,islas marietas,Turismo de sol y playa|Aventura|ecoturismo,"['', '', 'sol', '', '', 'aventura', '']",sol
Usuario432,Female,Canada,marzo de 2013,Couple,4,432.0,islas marietas,Turismo de sol y playa|Aventura|ecoturismo,"['', '', 'sol', '', '', 'aventura', '']",aventura
Usuario433,Female,Canada,abril de 2015,Friends,4,433.0,islas marietas,Turismo de sol y playa|Aventura|ecoturismo,"['', '', 'sol', '', '', 'aventura', '']",sol
Usuario434,Female,Canada,noviembre de 2015,Friends,5,434.0,islas marietas,Turismo de sol y playa|Aventura|ecoturismo,"['', '', 'sol', '', '', 'aventura', '']",aventura
Usuario435,Female,Canada,abril de 2015,Family,2,435.0,islas marietas,Turismo de sol y playa|Aventura|ecoturismo,"['', '', 'sol', '', '', 'aventura', '']",sol
Usuario438,Female,Canada,febrero de 2017,Couple,2,438.0,islas marietas,Turismo de sol y playa|Aventura|ecoturismo,"['', '', 'sol', '', '', 'aventura', '']",aventura
Usuario439,Female,Canada,febrero de 2016,Friends,5,439.0,islas marietas,Turismo de sol y playa|Aventura|ecoturismo,"['', '', 'sol', '', '', 'aventura', '']",sol
Usuario440,Female,Canada,marzo de 2016,Couple,4,440.0,islas marietas,Turismo de sol y playa|Aventura|ecoturismo,"['', '', 'sol', '', '', 'aventura', '']",aventura
Usuario441,Female,Canada,abril de 2017,Alone,5,441.0,islas marietas,Turismo de sol y playa|Aventura|ecoturismo,"['', '', 'sol', '', '', 'aventura', '']",sol
Usuario442,Female,Canada,diciembre de 2015,Family,4,442.0,islas marietas,Turismo de sol y playa|Aventura|ecoturismo,"['', '', 'sol', '', '', 'aventura', '']",aventura
Usuario443,Female,Canada,diciembre de 2016,Family,5,443.0,islas marietas,Turismo de sol y playa|Aventura|ecoturismo,"['', '', 'sol', '', '', 'aventura', '']",sol
Usuario444,Female,Canada,noviembre de 2013,Couple,4,444.0,islas marietas,Turismo de sol y playa|Aventura|ecoturismo,"['', '', 'sol', '', '', 'aventura', '']",aventura
Usuario448,Female,Canada,agosto de 2015,Family,4,448.0,islas marietas,Turismo de sol y playa|Aventura|ecoturismo,"['', '', 'sol', '', '', 'aventura', '']",sol
Usuario449,Female,Canada,mayo de 2015,Couple,2,449.0,islas marietas,Turismo de sol y playa|Aventura|ecoturismo,"['', '', 'sol', '', '', 'aventura', '']",aventura
Usuario451,Female,Canada,septiembre de 2015,Couple,3,451.0,islas marietas,Turismo de sol y playa|Aventura|ecoturismo,"['', '', 'sol', '', '', 'aventura', '']",sol
Usuario453,Female,Canada,enero de 2016,Couple,2,453.0,islas marietas,Turismo de sol y playa|Aventura|ecoturismo,"['', '', 'sol', '', '', 'aventura', '']",aventura
Usuario454,Female,Canada,noviembre de 2014,Couple,3,454.0,islas marietas,Turismo de sol y playa|Aventura|ecoturismo,"['', '', 'sol', '', '', 'aventura', '']",sol
